name,address,access,remarks,latitude,longitude
アミューズメントT3,仲多度郡まんのう町東高篠1721-1マンガ図書館ティースリー1F‎,県道200号沿い,店舗環境悪し,,
ビレッジ美合,仲多度郡まんのう町勝浦1番地,,施設はあるが…,,
ビデオショップユニバーサル,小豆郡土庄町渕崎上森田2200-3,,？,,
オリンピアゲームコーナー,小豆郡土庄町形崎,,？,,
パラダイスアイランド,小豆郡土庄町字半の池甲1360-71,,？,,
アミューズメントパーク宝島三木店,木田郡三木町大字氷上482-2マルナカ三木店2F,,,,
太洋ボウル,高松市観光通2丁目10-15,,1Fゲームコーナーに別テナント入り(2015年末頃？),,
アミパラ松山店,松山市生石町655－1,JR松山駅より南西1kmバスも可,,,
アミューズメントパークMG 朝生田店,松山市朝生田町773-1第一自動車教習所ビル1F,,,,
アミューズメントパークMG 北条店,松山市下難波御領田甲227-2マルナカ北条店内,,小さなゲームコーナー,,
駅前スタジアム3,松山市大手町2-4-1,JR松山駅より南へ徒歩1分,利用5時間迄P無料,,
ゲームインベース,松山市大街道2-3-2,,プライズ専門店駐車場なし？,,
ショコラ,松山市柳井町1-13-12マンションクレール1F,,ゲーム機を少数設置したカードゲームなども扱っている店ファンサイト駐車場については未確認,,
ショッカー,松山市湊町4-9-8 1F,市駅から銀天街入って2分,駐車場なし？,,
セガ松山,松山市枝松5-7-32,小坂交差点を東に300ｍ松山市駅よりバス,旧：セガワールド枝松,,
T/S衣山店,松山市衣山1-188パルティフジ衣山店1F,伊予鉄高浜線衣山駅より徒歩数分,,,
namcoフジ姫原店,松山市姫原2-4-28フジ姫原別棟2F,,旧：NL姫原店18歳未満の児童も法律、条例の範囲で入場可。,,
namcoフジグラン松山店,松山市宮西1-2-1フジグラン松山店4F,,キッズ向け,,
バンバン2,松山市道後樋又5－28,旧 南海放送より東へ100ｍ,愛媛FCサポートショップ。愛媛FCファンクラブ会員特典あり。参考,,
バンバン衣山,松山市衣山1-248-1,伊予鉄高浜線衣山駅より徒歩,08年4月OPEN愛媛FCサポートショップ。愛媛FCファンクラブ会員特典あり。参考,,
アミューズメントパークMG 大街道店,松山市大街道1-4-17,伊予鉄市内電車大街道駅下車 南へ350ｍ,2014年3月開店,,
モーリーファンタジー松山店,松山市天山1丁目13番5号イオン松山店3F,,旧：ファンタジーアイランド松山店,,
プレイドーム松山,松山市余戸南4-9-40,伊予鉄鎌田駅より徒歩3分,ビデオゲーム専門,,
ラウンドワン松山店,松山市東長戸1-3-10,松山市駅からバス,台揺すり等は厳禁である。（中学生連行）明るい雰囲気だからと舐めると警察沙汰になります。,,
らんらんらんど南松山,松山市朝生田町5-1-25ジョー・プラ2F,,,,
松山中央ボウル,松山市中央1-3-20,,ボウリング場内ゲームコーナークレーン等少数のみ→現在撤去,,
TFS今治ワールドプラザ店,今治市東村1-14-2ワールドプラザ内,今治駅からバス,旧：セガワールド今治,,
ふぇすたらんど今治店,今治市馬越町4丁目8-1イオン今治店3F,,旧：ダイナレックス今治店およびモーリーファンタジー今治店,,
namcoフジグラン今治店,今治市東門町5-13-1フジグラン今治店2Fワンダーパーク今治内,今治駅からバス,旧：ナムコランド今治店,,
楽市楽座イオンモール今治店,愛媛県今治市にぎわい広場1番地1イオンモール今治店2F,今治駅よりシャトルバス有,,,
モーリーファンタジー今治新都市店,愛媛県今治市にぎわい広場1番地1イオンモール今治店2F,今治駅よりシャトルバス有,,,
桑名ボウル,今治市延喜甲198-1,,ボウリング場内ゲームコーナー設置台数極少数,,
アミューズメントパークMG 東予周布店,西条市周布715-1フジ東予店別棟,,,,
ナムコランド西条玉津店,西条市玉津564-1フジ西条玉津店2F　ワンダーパーク西条内,産業道路沿い伊予西条からバス,,,
アミューズメントパークMG 伊予三島店,四国中央市中之庄町(字汐汲道)75-1,国道11号沿い宮脇書店伊予三島店の隣,旧：セガワールド伊予三島,,
アミューズメントパークMG 川之江店,四国中央市妻鳥町(中足鍋)1764-1イオン別館,三島川之江ICより直進 車で3分,,,
ナムコランド川之江店,四国中央市妻鳥町1136-1フジグラン川之江店別館2F,国道192号沿い,,,
川之江中央ボウル,四国中央市川之江町2124,,ボウリング場内ゲームコーナー設置台数少ない,,
アミューズメントパークMG 新居浜店,新居浜市上泉町甲1996-1マルナカ新居浜本店2F,,11/11 OPEN,,
アミューズメントパークMG 新居浜駅前店,新居浜市坂井町2-3-8パルティ・フジ新居浜駅前店内,,,,
子供の国フジグラン新居浜店,新居浜市新須賀町2-10-7フジグラン新居浜店3F,,,,
ハイテクセガ新居浜,新居浜市徳常町6-8,徳常バス停より西へ徒歩10分,旧 シネックス1F,,
プラサカプコン新居浜店,新居浜市前田町8-8イオンモール新居浜2F,,,,
モーリーファンタジー新居浜店,新居浜市前田町8-8イオン新居浜店2F,,,,
ボウルオオクラ,新居浜市船木4616,,ボウリング場内ゲームコーナー設置台数少ない,,
アミューズメントパークMG 宇和島店,宇和島市保田字扇田甲899マルナカ宇和島店内,,,,
クアボウル,宇和島市高串1-435-1クアライフ宇和島内,JR北宇和島駅より徒歩10分,ボーリング場内ゲームコーナー営業時間 平日:13:00～24:00 土日祝日:10:00～24:00,,
ゲームプラザGANGAN,宇和島市保田甲1106-1ショッピングストアーいわむら2階,国道56号沿い,電源は自分で入れるか、1Fの店の人に頼む駐車台数は2～3台程度,,
namcoフジグラン北宇和島店,宇和島市伊吹町字タカヒ甲912-2フジ北宇和島店別棟,JR北宇和島駅より徒歩10分,旧：プリッズ宇和島店,,
namcoアクトピア大洲店,大洲市中村字宮之前246番地1,,旧：ナムコランドアクトピア大洲店,,
アクアボウル,大洲市大洲1024,国道56号沿い大洲消防署の裏の細い道入る,,,
namcoフジグラン北浜店,八幡浜市1259-9フジ八幡浜店3F,八幡浜港のほうが近い,2014年1月開店,,
らんらんらんど八幡浜駅前店,八幡浜市大字松柏丙フケ832-2ありがとうコーポレーションショッパーズ八幡浜駅前店3F,,,,
保内ボウル,八幡浜市保内町宮内1-5-1,,ボウリング場内ゲームコーナー設置台数極少数,,
namcoフジグラン重信店,東温市野田3-1-13フジグラン重信店2F,,,,
ナムコランド宇和店,西予市宇和町卯之町4-654フジ宇和店別棟2F,,,,
らんらんらんど宇和店,西予市宇和町卯之町5-390ありがとうコーポレーションショッパーズ宇和店1F,,,,
SOYU Forest Hunter松前店,伊予郡松前町筒井850エミフルMASAKI AM棟1F,伊予鉄古泉駅より専用バス or 徒歩,,,
ナムコランド砥部店,伊予郡砥部町重光239フジ砥部店2F,,,,
アミューズメントパークMG 内子店,喜多郡内子町内子1455フジ内子店内,R56沿い。内子駅が最寄,,,
ゲームコーナー(仮称),北宇和郡鬼北町近永390フジ広見店内,,プライズ機を中心に少数設置,,
ゲームコーナー(仮称),南宇和郡愛南町城辺乙544フジ南宇和店別館内,,08年8月ナムコ撤退後ゲーム機はいくつか残っている,,
ボウルサンパール,南宇和郡愛南町御荘平城681,,ボウリング場内ゲームコーナー設置台数極少数,,
アミュージアム高知,高知市介良字長丁乙317-1,高知道南国IC降りて車で10分,パワーシティ高知内,,
えの木,高知市旭町3-100-3,土佐電鉄旭町三丁目電停すぐ,駐車台数7台旧：えの木2,,
プレイプラン,高知市比島町3-16-17,高知駅(県交通)より中比島バス停徒歩2分,,,
u!帯屋町店,高知市帯屋町1-13-21,土佐電鉄堀詰駅徒歩2分,,,
ナムコランド葛島店,高知市小倉町3－30,,,,
セガワールドフジグラン,高知市朝倉東町52-15フジグラン高知3F,,,,
プラサカプコン高知店,高知市秦南町1-4-8イオンモール高知2F,,専門棟の中です。,,
モーリーファンタジー高知店,高知市秦南町1丁目4-8イオンモール高知2F,,「イオン」の中です。旧：ファンタジー…,,
ラウンドワン高知店,高知市南宝永町4番12号,宝永町（土佐電）徒歩3分,,,
ドーム23,高知市海老ノ丸26,,施設内ゲームコーナー,,
バッティングアンドスポーツドーム23,高知市針木東町27-5,荒倉トンネル北口,施設内ゲームコーナー,,
ボウルジャンボ,高知市廿代町2-1,,ボウリング場内ゲームコーナー,,
アミパラ高知,南国市篠原195-1,R55沿い,,,
セントラルエクストリームゲームパーク,南国市大埇甲2520-2,R55沿い,,,
サニーアクシス南国店アクシスキッズ,南国市大埇乙1009-1サニーアクシス店内,,,,
タイトーステーション野市店,香南市野市町西野2007-1,ごめん・なはり線「のいち」駅より徒歩3分,フジグラン野市の南側の棟,,
アミューズメントパークMG 野市店,香南市野市町西野2700マルナカ野市店2Ｆ,ごめん・なはり線「のいち」駅より徒歩3分,,,
戦(IKUSA)高知店,土佐市高岡町甲433-1,国道56号沿い､、サニーマート近くバスなら高岡方面「東芝（ひがししば）」下車,16歳未満の児童も法律、条例の範囲で入場可,,
アミューズメントパークMG 須崎店,須崎市西町2丁目7番15号フジ須崎店内2F,JR土讃線 土佐新荘駅から徒歩約5分,,,
アミューズメントパークMG 須崎神田店,須崎市神田2500-1マルナカ須崎店内,,,,
namcoフジグラン四万十店,四万十市具同2222フジグラン四万十内2F,,旧：NL四万十店,,
ゲオパーク四万十店,四万十市右山五月町8-13アピアさつき内,TKT中村駅徒歩8分,平日の営業は22：00まで,,
アミューズメントパークMG 四万十店,四万十市具同211マルナカ四万十店内,TKT具同駅徒歩10分,,,
ぐるぐる屋,福岡市東区箱崎4-7-55 2F,,2015年9月開店,,
namcoゆめタウン博多店,福岡市東区東浜1-1-1 ゆめタウン博多店2F,,,,
楽市楽座003,福岡市東区箱崎5-1-8,,駐車場有、営業時間 平日／10:00～27:00 金･土･祝前日／10:00～29:00,,
遊Big,福岡市東区二又瀬新町6-6,,無料駐車場有 営業時間 10:00～24:00、ゲームセンター併設のバッティングセンター,,
バナナパーティー香椎,福岡市東区千早3-6-37スポガ香椎内,,,,
ジーカム和白店,福岡市東区和白3-27-69,JR香椎線・西鉄貝塚線和白駅,無料駐車場有,,
モーリーファンタジー香椎浜店,福岡市東区香椎浜3-12-1イオンモール香椎浜2F,,,,
コロッケ倶楽部多の津店,福岡市東区多の津3-6-18,,無料駐車場有、カラオケ店でG-pala多の津の一部機器を引き継いでいるようです,,
プレジデント,福岡市東区松香台2-10-46,,18禁です,,
with東バイパス店,福岡市東区下原4-11-38,,,,
かしいかえんシルバニアガーデン,福岡市東区香住ヶ丘7-2-2,西鉄貝塚線香椎花園前駅すぐ,園内のゲームコーナー､キッズ系中心、入園料要(900円),,
光和,福岡市東区名島3-12-7,,"営業時間 11:00～24:00,ビデオゲームのみの小さな店",,
ゲームセンター・ニューズ,福岡市東区松香台1-7-27 1F,,,,
T/Sヨドバシ博多店,福岡市博多区博多駅中央街6-12 ヨドバシカメラ4F,"JR博多駅,地下鉄博多駅",有料駐車場有土日はサービスチケット配布あり,,
namco博多バスターミナル店,福岡市博多区博多駅中央街2-1 博多バスターミナル7F,JR博多駅 地下鉄博多駅,旧：ナムコワンダーパーク博多メダル側は～1号店、ビデオ側は～2号店。,,
T/Sキャナルシティ博多店,福岡市博多区住吉1-2-22　キャナルシティ博多4F･5F,西鉄バスキャナルシティ博多バス停 地下鉄中洲川端・天神南より徒歩10分,旧：クラブセガキャナルシティ有料駐車場有,,
T/S博多パピヨンプラザ店,福岡市博多区千代1-2-17,西鉄バス妙見バス停,パピヨンプラザ内一部筐体を引き継いでいるようです。旧：セガワールドパピヨンプラザ有料駐車場有,,
ラウンドワンスタジアム博多・半道橋店,福岡市博多区半道橋2-2-8,きよみ通り 都市高半道橋出口近く,無料駐車場有,,
トンボ博多店,福岡市博多区西月隈6-1-51,旧3号線沿い都市高西月隈ランプ近く,旧：セガワールド板付,,
遊遊パーク　フォレオ博多店,福岡市博多区東那珂1丁目14番46号　フォレオ博多2階,,,,
グリーンランド エスパ店,福岡市博多区博多駅前3-23-4,博多駅博多口より徒歩3分,カプセルホテル併設のゲームコーナービデオゲーム(全て麻雀)とプライズ等が少しあるのみ宿泊客以外も入場可能 24時間営業,,
ゲームランドグリーン,福岡市博多区竹下1-3-12,JR竹下駅 西鉄バス竹下バス停,"無料駐車場有,営業時間10:00～28:00",,
ロッキーワールド博多店,福岡市博多区半道橋2-6-33,3号線都市高半道橋料金所近く,無料駐車場有,,
アミューズメントスペースマック,福岡市博多区博多駅南4-21 2F,,ビデオゲーム等は無し,,
T/S福岡天神店,福岡市中央区天神2-6-35 サザンクロスビルB1F～5F,地下鉄天神駅､西鉄福岡駅徒歩5分,,,
ラウンドワン福岡天神店,福岡市中央区天神2-6-12,地下鉄天神駅､西鉄福岡駅徒歩5分,レジャスタ内アーケードは24時間営業 入場料無しのB1F～2Fアミューズメントの営業時間は 日の出～25:00,,
らんらんらんど笹丘店,福岡市中央区笹丘1-28-74,,ダイエー笹丘店B1F ビデオゲーム無し,,
大橋シティボウル,福岡市南区塩原4-13-23,,,,
有限会社サービスゲームス福岡東洋店,福岡市早良区原5-20-40,,,,
モーリーファンタジー原店,福岡市早良区原6-27-8イオン原店3F,,旧：ポップンパーク原店,,
G-stage七隈,福岡市城南区七隈8-4-8,地下鉄七隈駅､西鉄バス東七隈､七隈四つ角バス停から徒歩5分,"旧：ハイテクセガ七隈,福岡大学前七隈ファミリープラザ内有料駐車場有,ゲーム遊戯で駐車場代割引制度有",,
七隈ファミリーボウル,福岡市城南区七隈8-4-8,地下鉄七隈駅､西鉄バス東七隈､七隈四つ角バス停から徒歩5分,"福岡大学前七隈ファミリープラザボウリング場内のゲームコーナー有料駐車場有,営業時間 平日／10:00～24:00 休前日／10:00～25:00 土･日･祝日／9:00～24:00",,
フタバ図書GIGA福大前店,福岡市城南区片江5-51-16,西鉄バス長野町バス停,"2階部分に麻雀格闘倶楽部･QMA等ゲーム機複数有,無料駐車場有",,
T/Sマリノア店,福岡市西区小戸2-2704-2 マリノアシティ福岡2F,西鉄バス､昭和バスマリノアシティバス停,旧：ラクガキ王国inマリナタウン駐車場は有料であるも平日5時間迄､土･休日2時間迄無料,,
楽市楽座福重店,福岡市西区石丸4-263-1,国道202号沿い,駐車場有,,
楽市楽座イオンモール福岡伊都店,福岡市西区北原1-3-1イオンモール福岡伊都別館2F,九大学研都市駅,駐車場有,,
モーリーファンタジー福岡伊都店,福岡市西区北原1-3-1イオンモール福岡伊都本館3F,九大学研都市駅,駐車場有,,
スペースタイム25ダイエー福重店,福岡市西区拾六町1-7-1 3F,,,,
モーリーファンタジー岡垣店,遠賀郡岡垣町大字黒山338-1イオンスーパーセンター岡垣店1F,,イオン棟の中です,,
らんらんらんど 水巻店,福岡県遠賀郡水巻町樋口3-10　ダイエー水巻店 　1F,,,,
楽市楽座くりえいと宗像店,宗像市くりえいと1-4-4,赤間駅が近い,,,
楽市楽座サンリブ宗像店,宗像市くりえいと1-5-1サンリブ宗像店内2階,赤間駅が近い,楽市楽座くりえいと宗像店とは別,,
namcoゆめタウン宗像店,宗像市田久2-1-1ゆめタウン宗像店 2F,赤間駅が近い,,,
楽市楽座イオンモール福津店,福津市793　イオンモール福津3F,福間からバス,,,
モーリーファンタジー福津店,福津市793　イオンモール福津2F,福間からバス,,,
ふぇすたらんど古賀店,古賀市天神2-5-1 サンリブ古賀店2F,,旧：セガワールド古賀,,
AsobiDouraku 仲原店,糟屋郡粕屋町仲原2650-1,バスも可だが柚須駅のほうが早い,ちなみに、×糟屋町,,
最後の5ドル,糟屋郡粕屋町仲原2706,バスも可だが柚須駅のほうが早い,,,
楽市楽座イオンモール福岡店,糟屋郡粕屋町大字酒殿字老ノ木192-1イオンモール福岡2F,,ワイドレジャーはイオンモールが大好きなようです,,
モーリーファンタジー福岡店,糟屋郡粕屋町大字酒殿字老ノ木192-1イオンモール福岡2F内,,イオン棟の中です,,
サンゲームス新宮店,糟屋郡新宮町美咲3-1-40 1F,,元AsobiDouraku 新宮店,,
ピノキオランド新宮,糟屋郡新宮町下府字孫三谷1438-1,,,,
わいわいランド,糟屋郡新宮町美咲2丁目1-41　ハローデイ2F,JR福工大前駅より徒歩5分､新宮バス停そば,,,
ピノキオランド宇美店,糟屋郡宇美町宇美4-8-1,,,,
楽市楽座210トリアス店,糟屋郡久山町大字山田990　古賀橋トリアス内,R210沿い,,,
バンバン,糸島市前原中央2-4-15 1F,,,,
PueriLand志摩店,糸島市志摩津和崎字宮ノ元29-11,,イオンスーパーセンター志摩店 1F,,
ラウンドワン大野城店,大野城市御笠川1-18-16,,,,
サンゲームス大野城,大野城市瓦田5丁目11-28,県道112号沿い､大野城まどかぴあ前交差点近く春日原駅が最寄,,,
モーリーファンタジー大野城店,大野城市錦町4-1-11 イオン大野城店3F,,,,
だざいふ遊園地,太宰府市宰府4-7-8,西鉄大宰府駅,"入園料要,営業時間 平日／10:00～17:00 日曜祝日／10:00～17:30",,
大宰府Jボウル,太宰府市都府楼南5-6-128,西鉄二日市駅,,,
ゆめタウン筑紫野ゆめキッズ店,筑紫野市針摺東3-3-1 ゆめタウン筑紫野本館2階,,ナムコの直営から外れています,,
楽市楽座イオンモール筑紫野店,筑紫野市立明寺434-1 イオンモール筑紫野3F,天拝山駅下車すぐ,,,
モーリーファンタジー筑紫野店,筑紫野市立明寺434-1 イオンモール筑紫野3F,天拝山駅下車すぐ,イオン棟の中です,,
コインレストラン秋峰,筑紫野市大字天山428-1,県道112号沿い。朝倉街道駅からバスでも可。,,,
スペース1,小郡市小郡1466-3,国道500号線沿い。鳥栖－小郡境目付近,,,
楽市楽座イオン小郡店,小郡市大保字弓場110イオン小郡SC,大保駅は一見近いがやや離れます,,,
しまむら甘木店,朝倉市甘木ミノケ288-1,,,,
ビデオアメリカ甘木インター店,朝倉市一木1148-1,,,,
楽市楽座イオン甘木店,朝倉市甘木岩入380番地イオン甘木店2階,,,,
バナナパーティー久留米店,久留米市合川町2125　スポガ久留米内,,,,
ユーズボウル久留米店,久留米市東櫛原町字深町1110,,,,
MGMボウル,久留米市上津町字中尾山2203-96,"国道３号線沿い野添交差点,九州自動車道広川ＩＣ出て北へ約5分,西鉄久留米からバス",,,
ビデオアメリカ上津店,久留米市上津1-2-2,西鉄久留米からバス,,,
プラボ久留米店,久留米市新合川1-2-1 ゆめタウン久留米店2階,,,,
AsobiDouraku 一番街店,久留米市東町33-1,,,,
AsobiDouraku 東合川店,久留米市東合川6-1-3,久留米IC付近。バスもOK,,,
AsobiDouraku 新合川店,久留米市新合川1-6-7,西鉄久留米からバス,,,
楽市街道くるめ店,久留米市新合川2-7-10 久留米アミューズメントビル内,西鉄久留米からバス,,,
楽市楽座210久留米店,久留米市東合川2-2-1,西鉄久留米からバス,楽市街道くるめ店とは別,,
ふぇすたらんど久留米店,久留米市野中町1411-1 サンリブ久留米店内,,,,
ふぇすたらんど筑後店,筑後市徳久248-1 サンリブ筑後店2F,,営業時間 10:00～20:00,,
AsobiDouraku 筑後店,筑後市熊野251-1,羽犬塚駅からバス,旧：アミューズメントプラザ JOY,,
ゆめタウン八女店ゆめキッズ,八女市蒲原988-28 ゆめタウン八女2階,,ナムコの直営から外れています,,
マンモスランド,福岡県大川市榎津62-1,,,,
モーリーファンタジー大木店,三潴郡大木町大字蛭池1200番地イオンスーパーセンター大木店,,,,
大牟田J-GAME,大牟田市新栄町20-1,新栄町駅が近い,営業は25時までです（本店は営業延長許容地域内）,,
楽市楽座大牟田店,大牟田市大字唐船69番1,大牟田駅からバス,,,
楽市楽座イオンモール大牟田店,大牟田市岬町3-4 イオンモール大牟田内2階,大牟田駅からバス,上記の店舗とは別,,
モーリーファンタジー大牟田店,大牟田市岬町3-4 イオンモール大牟田2F,大牟田駅からバス,,,
G-stage小倉,北九州市小倉北区浅野2－14－5　あるあるCity2F,,あるあるCity2階,,
PEP魚町,北九州市小倉北区魚町1-2-9,,,,
ラウンドワンスタジアム小倉店,北九州市小倉北区西港町15-65,西小倉駅前からバス,,,
T/Sリバーウォーク店,北九州市小倉北区室町1-1-1 リバーウォーク北九州4F,,旧：T/Sリバーウォーク（インベーダーの看板がつくとお尻に「店」がつきます）,,
カジノ京町,北九州市小倉北区京町2-6-3,JR小倉駅南口から徒歩約5分,,,
メトロポリス小倉店,福岡県北九州市小倉北区西港町27-5小倉コロナワールド内,西小倉駅前からバス,,,
楽市楽座砂津店,北九州市小倉北区砂津3-1-1チャチャタウン小倉B棟3F,,,,
ハイパーメッセ,北九州市小倉南区北方4-6-7,,セガのお店に計上されていますが、直営ではありません。,,
TAC北方店,北九州市小倉南区北方4-1-11,モノレール北方駅が最寄,,,
G-Pala小倉店,北九州市小倉南区上葛原1-14-1,,旧ジョイプラザ小倉店,,
モーリーファンタジー徳力店,小倉南区守恒2-8-8イオン徳力店2F,,,,
楽市楽座サンリブシティ小倉店,北九州市小倉南区上葛原2-14-1,,,,
J倶楽部,北九州市戸畑区中本町3-11,,,,
アミューズメントMGM陣原店,北九州市八幡西区陣原1-2-12 エコフレンドリータウン陣原2F,陣原駅が近い,,,
楽市楽座黒崎店,北九州市八幡西区桜ヶ丘町1－3,R3沿い熊西駅が最寄,333は国道を意さない,,
ユーズボウル北九州店,北九州市八幡西区則松5-7-25,,,,
ふぇすたらんど木屋瀬店,北九州市八幡西区木屋瀬1-27-1,,サンリブ木屋瀬店2F,,
ふぇすたらんど三ヶ森店,北九州市八幡西区三ヶ森3-9-1,,サンリブ三ヶ森店1F・2F,,
パスカランド黒崎店,北九州市八幡西区西曲里町3-1,,,,
THE 3RD PLANET イオンタウン黒崎店,北九州市八幡西区西曲里町3-1,,,,
ふぇすたらんど高須店,北九州市若松区高須南2-2-1,,サンリブ高須2F,,
モーリーファンタジー若松店,北九州市若松区二島1-3-1イオン若松SC2F,,,,
アミューズ21,北九州市八幡東区枝光1-1-1,,スペースワールド内,,
楽市楽座イオンモール八幡東店,北九州市八幡東区東田3-2-102イオンモール八幡東3F,スペースワールド駅,,,
モーリーファンタジー八幡東店,北九州市八幡東区東田3-2-102イオンモール八幡東3F,スペースワールド駅,イオン棟の中です,,
トークファイブ　直方店,直方市大字下境889-1,,,,
プラサカプコン 直方店,福岡県直方市湯野原2-1-1　イオンモール直方2F,,,,
セガアリーナ中間,中間市上蓮花寺3-1-1,筑豊電鉄通谷駅,福岡では唯一のセガエンタテインメントのお店です,,
ＰＥＰなかま,中間市上蓮花寺3-1-1,筑豊電鉄通谷駅,,,
ふぇすたらんど田川店,田川市大字川宮1693-1サンリブ田川店2F,,,,
ゲームセンターみやま,田川郡香春町大字香春1003,一本松駅は比較的近い,,,
ジャンボパンチ希林,福岡県飯塚市秋松947,,バッティングセンター併設,,
ウィズダム,飯塚市柏の森１６２－３,,,,
G-stage飯塚店,飯塚市枝国680-2,,旧：セガワールド飯塚,,
楽市楽座穂波店,飯塚市若菜260-1,,駐車場有,,
楽市楽座イオン穂波店,福岡県飯塚市枝国長浦666-48　イオン穂波店2階,,駐車場有,,
ふぇすたらんど苅田店,京都郡苅田町殿川町1-7サンリブ苅田店内,,,,
No.1西工大店,京都郡苅田町与原2-3-2,小波瀬西工大前駅,,,
楽市楽座行橋店,行橋市西泉6丁目1-1コスタ行橋アミューズ棟2階,美夜古泉駅のほうが若干近い,旧：セガアリーナ行橋,,
遊道楽嘉瀬店,佐賀市嘉瀬町大字中原2488-1,,,,
遊道楽本庄店,佐賀市本庄町大字本庄969-1,,,,
ゲームナイスデイ,佐賀市本庄町大字本庄506-9,,ビデオゲーム皆無。UFOキャッチャーやプリクラが主。,,
ラウンドワンスタジアム佐賀店,佐賀市兵庫町大字藤木1110,,,,
namcoゆめタウン佐賀店,佐賀市兵庫町藤木1416 ゆめタウン佐賀2F,,旧：ナムコランド佐賀店,,
アミパラ佐賀店,佐賀市巨勢町大字牛島730 モラージュ佐賀 南館1F,,旧：プラサカプコン佐賀店,,
フエゴワールド佐賀店,佐賀市巨勢町大字牛島730 モラージュ佐賀 北館2F,,旧：H/Tモラージュ佐賀サイトは故意に消した？,,
楽市楽座303佐賀大和店,佐賀市大和町大字尼寺2965,,,,
ジョイプラザ佐賀店,佐賀市東与賀町下古賀一本杉151,,,,
サンゲームス鳥栖店,鳥栖市元町1353-1,西鉄鳥栖（バスです）,,,
楽市楽座鳥栖店,鳥栖市本鳥栖町字下鳥栖537-1 ジョイフルタウン2F,,,,
スペースタイム25 ゆめタウン鳥栖店,鳥栖市轟木町1173 2F,,,,
METEORITE鳥栖,鳥栖市轟木町1173 ゆめタウン鳥栖別館,,旧・テクモピア鳥栖店,,
フェスタ唐津店,唐津市大字鏡字潮水土井3711-1,,,,
ファズ(FAS)ゲームセンター,唐津市栄町2581,,,,
アミューズメントクラブ21,伊万里市新天町278-2,,,,
ソニックワールド伊万里店,伊万里市八谷搦189-3,松浦鉄道伊万里駅,,,
伊万里スターボウル,伊万里市立花町3026,,申し訳程度のゲームスペース,,
ゆめタウン武雄店ゆめキッズ,武雄市武雄町武雄4992 ゆめタウン武雄2F,,,,
ゲームファンタジオ武雄店,武雄市朝日町甘久1331 メリーランドタケオボウル内,高橋駅が近いが…,,,
AGスクエア佐賀武雄店,武雄市武雄町大字富岡12517-1,武雄温泉駅,実はセガが返り咲き。,,
スペースタイム25 ジャスコ江北店,杵島郡江北町大字山口字三本松1223,,,,
G-pala多久店,多久市北多久町大字小侍456番地1,,,,
らんらんらんど佐賀鹿島店,鹿島市大字森字水町80番地 メガセンタートライアル鹿島店1F,,,,
キッズパーク南長崎,長崎県長崎市磯道町37-5 レッドキャベツ南長崎店内1F,,旧:ダイエー南長崎店,,
ジョイフルサン江戸川ドリームランド,長崎市江川町232,,,,
長崎玉屋屋上プレイランド,長崎市新大工町5-35,,,,
長崎チトセピア,長崎市千歳町5-1,,,,
スペースタイム,長崎市新地13-4,,,,
ナムコランド長崎店,長崎市元船町10-1 夢彩都(ゆめさいと)4F,,,,
ラッキーボウル,長崎市大橋町25-6,,,,
セガワールド長崎ココウォーク,長崎市茂里町1-55 みらい長崎ココウォーク5階,,,,
モーリーファンタジー東長崎店,長崎市田中町1027-8 イオン東長崎SC2階,,,,
三冠王バッティングセンター,佐世保市相浦2687,MR相浦駅から徒歩約7分,,,
タイムJ・F,佐世保市島地町1-12松屋ビル1F,MR佐世保中央駅から徒歩約3分,,,
ニューカジノ95,佐世保市下京町6-15,MR佐世保中央駅から徒歩約4分,営業は25時まで（本店は営業延長許容地域内）,,
サンゲームス佐世保,佐世保市田原町28-1,MR左石駅から徒歩約5分だがバスのほうが優位？,,,
モーリーファンタジー大塔店,佐世保市大塔町14-2 イオン大塔店3階,JR大塔駅下車徒歩約5分,旧：ファンタジーアイランド…,,
楽市楽座イオン佐世保店,佐世保市島瀬町10-9 イオン佐世保店8階,MR佐世保中央駅から徒歩約3分,旧：スペースタイム25…（ワイドレジャーでは店舗名を楽市楽座に統一するようです）,,
アミパラ佐世保店,佐世保市大塔町18-15,JR大塔駅下車徒歩約5分,旧：セガワールド大塔,,
楽市楽座佐世保店,佐世保市大塔町1861-12,JR大塔駅下車徒歩約10分,西肥バスのほうが近いかもしれません,,
ハウステンボス内ゲームミュージアム,佐世保市ハウステンボス町１−１,長崎バスターミナルよりシャトルバス運行,別途入園料必要。一部のゲーム無料。プロジェクションマッピング太鼓の達人(抽選。18：30～),,
ソニックワールド大村店,大村市古賀島町383-1,,,,
セガワールドサンスパおおむら,大村市森園町663-3,諫早または大村からバス「サンスパ大村」下車,,,
モーリーファンタジー大村店,大村市幸町25-200 イオン大村SC2階,,,,
セガワールドもみの木村,諫早市小川町90-1,R57沿いですがバスでも行けるようです,ただし法的には「ハイテクセガ…」,,
ソニックワールド諫早店,諫早市永昌町17-62,諫早駅の裏,旧：ナムコランド諫早店,,
楽市楽座諫早店,諌早市長野町1086-17,,,,
アミューズメントプラザグルッペ,平戸市木引田町412,,,,
島原簡易保険保養センター,島原市白山町8362-3,,,,
モーリーファンタジー有家店,南島原市有家町山川135-1 イオン有家店1階,,,,
長崎オランダ村,西海市西彼町喰場郷1686-3,,施設閉園,,
