モーリーファンタジー鎌取店,千葉市緑区おゆみ野3-16 イオン鎌取店 3F,,,35.5613737,140.1774494
モーリーファンタジーおゆみ野店,千葉市緑区おゆみ野南5-37-1 イオンタウンおゆみ野2F,,MF鎌取店と混同しないこと,35.5444846,140.1724757
らんらんらんどあすみが丘店,千葉市緑区あすみが丘7-1 あすみが丘ブランニューモール 2F,,,35.5207614,140.2672727
セガ幕張,千葉市美浜区ひび野1-8 メッセアミューズモール1F,海浜幕張駅,旧：CS幕張,35.6497534,140.0423506
ファンパラダイス,千葉市美浜区高洲3-13-1 イオンマリンピア店 4F,,,35.6283438,140.0731154
ゲームファンタジア美浜,千葉市美浜区新港32-6-1 ハマニューポートリゾート 1号棟-2,稲毛海岸駅からバスあり,,35.6212489,140.0872178
namcoイオンモール幕張新都心店,千葉市美浜区豊砂1-1イオンモール幕張新都心グランドモール3F,,,35.6533793,140.0320222
モーリーファンタジー幕張新都心店,千葉市美浜区豊砂1-5イオンモール幕張新都心ファミリーモール2F,,,35.6571095,140.0261983
モーリーファンタジー銚子店,銚子市三崎町2丁目2660-1 イオンモール銚子 2F,R126沿い,イオン棟の中です,35.71063230000001,140.7880864
ゲームフジ市川,市川市市川1-9-11,市川駅,,0.0,0.0
ぷりモール宝島,市川市八幡2-6-7,本八幡駅,ぷりモール宝島の現在のOPはサン・ミューズです。,35.72183649999999,139.9280324
ゲームオット本八幡,市川市八幡2-16-6 八幡ビル B1F,旧：クラブセガ本八幡,,35.7215299,139.9267762
本八幡スターレーン,市川市南八幡4-9-1 メガドンキホーテ 6F,,,35.7193676,139.9256049
ラウンドワン市川鬼高店,千葉県市川市鬼高4-1-3,,,35.7116911,139.9273883
パロ市川店,市川市鬼高 1-1-1 ニッケコルトンプラザ 2F,鬼越駅,リンクはOPであるファンフィールドのサイトにしました。,35.716674,139.934985
らんらんらんど南行徳店,市川市南行徳2-20-25 ダイエー南行徳店　2F,南行徳駅,,35.6684906,139.905798
TFS市川妙典店,市川市妙典4-1-1 イオン市川妙典店2番街 2F,,,35.6925019,139.9269408
モーリーファンタジー市川妙典3F店,市川市妙典5-3-1 イオン市川妙典店3F,2FのイオンはTFS市川妙典,,35.6928356,139.9278607
DAIKEIEN 大慶園,市川市大町359,,,35.7686191,139.9589199
アミューズメントパフェパレパレ市川妙典店,市川市妙典4-4-27,旧：ザ・サードプラネット市川妙典店2016/8/31閉店,,35.6916742,139.926714
アドアーズ船橋店,船橋市本町1-31-26,船橋駅,2014/7/9 開店,35.700619,139.9844983
わいわいランド船橋店,船橋市本町7-6-1 イトーヨーカドー船橋店 4F,,,35.70326,139.984978
タイトーステーション船橋店,船橋市本町1-6-1,2015/8/8 開店,,35.6999107,139.9859038
マリンガーデン,船橋市浜町2-1-1 ららぽーとTOKYO-BAY 西館3F,船橋競馬場/南船橋,2013/11/22開店,35.6867943,139.9885516
セガ ららぽーとTOKYO-BAY,船橋市浜町2-1-1 ららぽーとTOKYO-BAY 北館1F,2015/3/13開店,,35.6863728,139.9895635
テクモピア船橋店,船橋市浜町2-2-7　ビビット南船橋 4F,,,35.687389,139.9931859
